,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
3930,216150533,844338,SENSEX25DEC89000CE,SENSEX,0.0,2025-12-24,89000.0,0.05,20,CE,BFO-OPT,BFO
3931,216187653,844483,SENSEX25DEC89000PE,SENSEX,0.0,2025-12-24,89000.0,0.05,20,PE,BFO-OPT,BFO
3932,226788869,885894,SENSEX25DEC88900CE,SENSEX,0.0,2025-12-24,88900.0,0.05,20,CE,BFO-OPT,BFO
3933,226812677,885987,SENSEX25DEC88900PE,SENSEX,0.0,2025-12-24,88900.0,0.05,20,PE,BFO-OPT,BFO
3934,226816005,886000,SENSEX25DEC88800CE,SENSEX,0.0,2025-12-24,88800.0,0.05,20,CE,BFO-OPT,BFO
3935,227021317,886802,SENSEX25DEC88800PE,SENSEX,0.0,2025-12-24,88800.0,0.05,20,PE,BFO-OPT,BFO
3936,226782725,885870,SENSEX25DEC88700CE,SENSEX,0.0,2025-12-24,88700.0,0.05,20,CE,BFO-OPT,BFO
3937,226806021,885961,SENSEX25DEC88700PE,SENSEX,0.0,2025-12-24,88700.0,0.05,20,PE,BFO-OPT,BFO
3938,226809093,885973,SENSEX25DEC88600CE,SENSEX,0.0,2025-12-24,88600.0,0.05,20,CE,BFO-OPT,BFO
3939,226953221,886536,SENSEX25DEC88600PE,SENSEX,0.0,2025-12-24,88600.0,0.05,20,PE,BFO-OPT,BFO
3940,226799621,885936,SENSEX25DEC88500PE,SENSEX,0.0,2025-12-24,88500.0,0.05,20,PE,BFO-OPT,BFO
3941,226997253,886708,SENSEX25DEC88500CE,SENSEX,0.0,2025-12-24,88500.0,0.05,20,CE,BFO-OPT,BFO
3942,226802693,885948,SENSEX25DEC88400CE,SENSEX,0.0,2025-12-24,88400.0,0.05,20,CE,BFO-OPT,BFO
3943,226888453,886283,SENSEX25DEC88400PE,SENSEX,0.0,2025-12-24,88400.0,0.05,20,PE,BFO-OPT,BFO
3944,226911749,886374,SENSEX25DEC88300CE,SENSEX,0.0,2025-12-24,88300.0,0.05,20,CE,BFO-OPT,BFO
3945,227047941,886906,SENSEX25DEC88300PE,SENSEX,0.0,2025-12-24,88300.0,0.05,20,PE,BFO-OPT,BFO
3946,226795781,885921,SENSEX25DEC88200CE,SENSEX,0.0,2025-12-24,88200.0,0.05,20,CE,BFO-OPT,BFO
3947,226817797,886007,SENSEX25DEC88200PE,SENSEX,0.0,2025-12-24,88200.0,0.05,20,PE,BFO-OPT,BFO
3948,226861573,886178,SENSEX25DEC88100CE,SENSEX,0.0,2025-12-24,88100.0,0.05,20,CE,BFO-OPT,BFO
3949,227034629,886854,SENSEX25DEC88100PE,SENSEX,0.0,2025-12-24,88100.0,0.05,20,PE,BFO-OPT,BFO
3950,215870213,843243,SENSEX25DEC88000CE,SENSEX,0.0,2025-12-24,88000.0,0.05,20,CE,BFO-OPT,BFO
3951,215906053,843383,SENSEX25DEC88000PE,SENSEX,0.0,2025-12-24,88000.0,0.05,20,PE,BFO-OPT,BFO
3952,226973189,886614,SENSEX25DEC87900CE,SENSEX,0.0,2025-12-24,87900.0,0.05,20,CE,BFO-OPT,BFO
3953,227065093,886973,SENSEX25DEC87900PE,SENSEX,0.0,2025-12-24,87900.0,0.05,20,PE,BFO-OPT,BFO
3954,227074821,887011,SENSEX25DEC87800CE,SENSEX,0.0,2025-12-24,87800.0,0.05,20,CE,BFO-OPT,BFO
3955,227127557,887217,SENSEX25DEC87800PE,SENSEX,0.0,2025-12-24,87800.0,0.05,20,PE,BFO-OPT,BFO
3956,226779397,885857,SENSEX25DEC87700CE,SENSEX,0.0,2025-12-24,87700.0,0.05,20,CE,BFO-OPT,BFO
3957,227046405,886900,SENSEX25DEC87700PE,SENSEX,0.0,2025-12-24,87700.0,0.05,20,PE,BFO-OPT,BFO
3958,227056389,886939,SENSEX25DEC87600CE,SENSEX,0.0,2025-12-24,87600.0,0.05,20,CE,BFO-OPT,BFO
3959,227105541,887131,SENSEX25DEC87600PE,SENSEX,0.0,2025-12-24,87600.0,0.05,20,PE,BFO-OPT,BFO
3960,226794245,885915,SENSEX25DEC87500PE,SENSEX,0.0,2025-12-24,87500.0,0.05,20,PE,BFO-OPT,BFO
3961,227118085,887180,SENSEX25DEC87500CE,SENSEX,0.0,2025-12-24,87500.0,0.05,20,CE,BFO-OPT,BFO
3962,227041285,886880,SENSEX25DEC87400CE,SENSEX,0.0,2025-12-24,87400.0,0.05,20,CE,BFO-OPT,BFO
3963,227088133,887063,SENSEX25DEC87400PE,SENSEX,0.0,2025-12-24,87400.0,0.05,20,PE,BFO-OPT,BFO
3964,226786309,885884,SENSEX25DEC87300PE,SENSEX,0.0,2025-12-24,87300.0,0.05,20,PE,BFO-OPT,BFO
3965,227094789,887089,SENSEX25DEC87300CE,SENSEX,0.0,2025-12-24,87300.0,0.05,20,CE,BFO-OPT,BFO
3966,226792197,885907,SENSEX25DEC87200CE,SENSEX,0.0,2025-12-24,87200.0,0.05,20,CE,BFO-OPT,BFO
3967,227079685,887030,SENSEX25DEC87200PE,SENSEX,0.0,2025-12-24,87200.0,0.05,20,PE,BFO-OPT,BFO
3968,226780933,885863,SENSEX25DEC87100PE,SENSEX,0.0,2025-12-24,87100.0,0.05,20,PE,BFO-OPT,BFO
3969,227084037,887047,SENSEX25DEC87100CE,SENSEX,0.0,2025-12-24,87100.0,0.05,20,CE,BFO-OPT,BFO
3970,210107397,820732,SENSEX25DEC87000PE,SENSEX,0.0,2025-12-24,87000.0,0.05,20,PE,BFO-OPT,BFO
3971,210251269,821294,SENSEX25DEC87000CE,SENSEX,0.0,2025-12-24,87000.0,0.05,20,CE,BFO-OPT,BFO
3972,226792965,885910,SENSEX25DEC86900PE,SENSEX,0.0,2025-12-24,86900.0,0.05,20,PE,BFO-OPT,BFO
3973,226932997,886457,SENSEX25DEC86900CE,SENSEX,0.0,2025-12-24,86900.0,0.05,20,CE,BFO-OPT,BFO
3974,226797061,885926,SENSEX25DEC86800CE,SENSEX,0.0,2025-12-24,86800.0,0.05,20,CE,BFO-OPT,BFO
3975,226825477,886037,SENSEX25DEC86800PE,SENSEX,0.0,2025-12-24,86800.0,0.05,20,PE,BFO-OPT,BFO
3976,226866693,886198,SENSEX25DEC86700CE,SENSEX,0.0,2025-12-24,86700.0,0.05,20,CE,BFO-OPT,BFO
3977,227039237,886872,SENSEX25DEC86700PE,SENSEX,0.0,2025-12-24,86700.0,0.05,20,PE,BFO-OPT,BFO
3978,226788613,885893,SENSEX25DEC86600CE,SENSEX,0.0,2025-12-24,86600.0,0.05,20,CE,BFO-OPT,BFO
3979,226812421,885986,SENSEX25DEC86600PE,SENSEX,0.0,2025-12-24,86600.0,0.05,20,PE,BFO-OPT,BFO
3980,226815749,885999,SENSEX25DEC86500CE,SENSEX,0.0,2025-12-24,86500.0,0.05,20,CE,BFO-OPT,BFO
3981,227020293,886798,SENSEX25DEC86500PE,SENSEX,0.0,2025-12-24,86500.0,0.05,20,PE,BFO-OPT,BFO
3982,226805253,885958,SENSEX25DEC86400PE,SENSEX,0.0,2025-12-24,86400.0,0.05,20,PE,BFO-OPT,BFO
3983,227030789,886839,SENSEX25DEC86400CE,SENSEX,0.0,2025-12-24,86400.0,0.05,20,CE,BFO-OPT,BFO
3984,226808837,885972,SENSEX25DEC86300CE,SENSEX,0.0,2025-12-24,86300.0,0.05,20,CE,BFO-OPT,BFO
3985,226948613,886518,SENSEX25DEC86300PE,SENSEX,0.0,2025-12-24,86300.0,0.05,20,PE,BFO-OPT,BFO
3986,226992901,886691,SENSEX25DEC86200CE,SENSEX,0.0,2025-12-24,86200.0,0.05,20,CE,BFO-OPT,BFO
3987,227068421,886986,SENSEX25DEC86200PE,SENSEX,0.0,2025-12-24,86200.0,0.05,20,PE,BFO-OPT,BFO
3988,226802437,885947,SENSEX25DEC86100CE,SENSEX,0.0,2025-12-24,86100.0,0.05,20,CE,BFO-OPT,BFO
3989,226877957,886242,SENSEX25DEC86100PE,SENSEX,0.0,2025-12-24,86100.0,0.05,20,PE,BFO-OPT,BFO
3990,292306181,1141821,SENSEX25DEC86000CE,SENSEX,0.0,2025-12-24,86000.0,0.05,20,CE,BFO-OPT,BFO
3991,292322053,1141883,SENSEX25DEC86000PE,SENSEX,0.0,2025-12-24,86000.0,0.05,20,PE,BFO-OPT,BFO
3992,226788101,885891,SENSEX25DEC85900PE,SENSEX,0.0,2025-12-24,85900.0,0.05,20,PE,BFO-OPT,BFO
3993,227099909,887109,SENSEX25DEC85900CE,SENSEX,0.0,2025-12-24,85900.0,0.05,20,CE,BFO-OPT,BFO
3994,227026437,886822,SENSEX25DEC85800CE,SENSEX,0.0,2025-12-24,85800.0,0.05,20,CE,BFO-OPT,BFO
3995,227081733,887038,SENSEX25DEC85800PE,SENSEX,0.0,2025-12-24,85800.0,0.05,20,PE,BFO-OPT,BFO
3996,226782469,885869,SENSEX25DEC85700PE,SENSEX,0.0,2025-12-24,85700.0,0.05,20,PE,BFO-OPT,BFO
3997,227085573,887053,SENSEX25DEC85700CE,SENSEX,0.0,2025-12-24,85700.0,0.05,20,CE,BFO-OPT,BFO
3998,226784517,885877,SENSEX25DEC85600CE,SENSEX,0.0,2025-12-24,85600.0,0.05,20,CE,BFO-OPT,BFO
3999,227064837,886972,SENSEX25DEC85600PE,SENSEX,0.0,2025-12-24,85600.0,0.05,20,PE,BFO-OPT,BFO
4000,227074565,887010,SENSEX25DEC85500CE,SENSEX,0.0,2025-12-24,85500.0,0.05,20,CE,BFO-OPT,BFO
4001,227126789,887214,SENSEX25DEC85500PE,SENSEX,0.0,2025-12-24,85500.0,0.05,20,PE,BFO-OPT,BFO
4002,226779141,885856,SENSEX25DEC85400CE,SENSEX,0.0,2025-12-24,85400.0,0.05,20,CE,BFO-OPT,BFO
4003,226801669,885944,SENSEX25DEC85400PE,SENSEX,0.0,2025-12-24,85400.0,0.05,20,PE,BFO-OPT,BFO
4004,227056133,886938,SENSEX25DEC85300CE,SENSEX,0.0,2025-12-24,85300.0,0.05,20,CE,BFO-OPT,BFO
4005,227104773,887128,SENSEX25DEC85300PE,SENSEX,0.0,2025-12-24,85300.0,0.05,20,PE,BFO-OPT,BFO
4006,226793989,885914,SENSEX25DEC85200PE,SENSEX,0.0,2025-12-24,85200.0,0.05,20,PE,BFO-OPT,BFO
4007,226787845,885890,SENSEX25DEC83600PE,SENSEX,0.0,2025-12-24,83600.0,0.05,20,PE,BFO-OPT,BFO
4008,227099141,887106,SENSEX25DEC83600CE,SENSEX,0.0,2025-12-24,83600.0,0.05,20,CE,BFO-OPT,BFO
4009,227025157,886817,SENSEX25DEC83500CE,SENSEX,0.0,2025-12-24,83500.0,0.05,20,CE,BFO-OPT,BFO
4010,227080709,887034,SENSEX25DEC83500PE,SENSEX,0.0,2025-12-24,83500.0,0.05,20,PE,BFO-OPT,BFO
4011,226782213,885868,SENSEX25DEC83400PE,SENSEX,0.0,2025-12-24,83400.0,0.05,20,PE,BFO-OPT,BFO
4012,227084805,887050,SENSEX25DEC83400CE,SENSEX,0.0,2025-12-24,83400.0,0.05,20,CE,BFO-OPT,BFO
4013,226784261,885876,SENSEX25DEC83300CE,SENSEX,0.0,2025-12-24,83300.0,0.05,20,CE,BFO-OPT,BFO
4014,227063557,886967,SENSEX25DEC83300PE,SENSEX,0.0,2025-12-24,83300.0,0.05,20,PE,BFO-OPT,BFO
4015,227074053,887008,SENSEX25DEC83200CE,SENSEX,0.0,2025-12-24,83200.0,0.05,20,CE,BFO-OPT,BFO
4016,227126533,887213,SENSEX25DEC83200PE,SENSEX,0.0,2025-12-24,83200.0,0.05,20,PE,BFO-OPT,BFO
4017,226778885,885855,SENSEX25DEC83100CE,SENSEX,0.0,2025-12-24,83100.0,0.05,20,CE,BFO-OPT,BFO
4018,226801413,885943,SENSEX25DEC83100PE,SENSEX,0.0,2025-12-24,83100.0,0.05,20,PE,BFO-OPT,BFO
4019,216656389,846314,SENSEX25DEC83000CE,SENSEX,0.0,2025-12-24,83000.0,0.05,20,CE,BFO-OPT,BFO
4020,216677381,846396,SENSEX25DEC83000PE,SENSEX,0.0,2025-12-24,83000.0,0.05,20,PE,BFO-OPT,BFO
4021,226789381,885896,SENSEX25DEC82900CE,SENSEX,0.0,2025-12-24,82900.0,0.05,20,CE,BFO-OPT,BFO
4022,226813189,885989,SENSEX25DEC82900PE,SENSEX,0.0,2025-12-24,82900.0,0.05,20,PE,BFO-OPT,BFO
4023,226816517,886002,SENSEX25DEC82800CE,SENSEX,0.0,2025-12-24,82800.0,0.05,20,CE,BFO-OPT,BFO
4024,227024389,886814,SENSEX25DEC82800PE,SENSEX,0.0,2025-12-24,82800.0,0.05,20,PE,BFO-OPT,BFO
4025,226806533,885963,SENSEX25DEC82700PE,SENSEX,0.0,2025-12-24,82700.0,0.05,20,PE,BFO-OPT,BFO
4026,227032069,886844,SENSEX25DEC82700CE,SENSEX,0.0,2025-12-24,82700.0,0.05,20,CE,BFO-OPT,BFO
4027,226809861,885976,SENSEX25DEC82600CE,SENSEX,0.0,2025-12-24,82600.0,0.05,20,CE,BFO-OPT,BFO
4028,226968581,886596,SENSEX25DEC82600PE,SENSEX,0.0,2025-12-24,82600.0,0.05,20,PE,BFO-OPT,BFO
4029,226799877,885937,SENSEX25DEC82500PE,SENSEX,0.0,2025-12-24,82500.0,0.05,20,PE,BFO-OPT,BFO
4030,227002629,886729,SENSEX25DEC82500CE,SENSEX,0.0,2025-12-24,82500.0,0.05,20,CE,BFO-OPT,BFO
4031,226803461,885951,SENSEX25DEC82400CE,SENSEX,0.0,2025-12-24,82400.0,0.05,20,CE,BFO-OPT,BFO
4032,226897925,886320,SENSEX25DEC82400PE,SENSEX,0.0,2025-12-24,82400.0,0.05,20,PE,BFO-OPT,BFO
4033,226927877,886437,SENSEX25DEC82300CE,SENSEX,0.0,2025-12-24,82300.0,0.05,20,CE,BFO-OPT,BFO
4034,227052293,886923,SENSEX25DEC82300PE,SENSEX,0.0,2025-12-24,82300.0,0.05,20,PE,BFO-OPT,BFO
4035,226796549,885924,SENSEX25DEC82200CE,SENSEX,0.0,2025-12-24,82200.0,0.05,20,CE,BFO-OPT,BFO
4036,226818309,886009,SENSEX25DEC82200PE,SENSEX,0.0,2025-12-24,82200.0,0.05,20,PE,BFO-OPT,BFO
4037,226863109,886184,SENSEX25DEC82100CE,SENSEX,0.0,2025-12-24,82100.0,0.05,20,CE,BFO-OPT,BFO
4038,227037701,886866,SENSEX25DEC82100PE,SENSEX,0.0,2025-12-24,82100.0,0.05,20,PE,BFO-OPT,BFO
4039,215806213,842993,SENSEX25DEC82000PE,SENSEX,0.0,2025-12-24,82000.0,0.05,20,PE,BFO-OPT,BFO
4040,215843077,843137,SENSEX25DEC82000CE,SENSEX,0.0,2025-12-24,82000.0,0.05,20,CE,BFO-OPT,BFO
4041,226784773,885878,SENSEX25DEC81900CE,SENSEX,0.0,2025-12-24,81900.0,0.05,20,CE,BFO-OPT,BFO
4042,227066629,886979,SENSEX25DEC81900PE,SENSEX,0.0,2025-12-24,81900.0,0.05,20,PE,BFO-OPT,BFO
4043,227076101,887016,SENSEX25DEC81800CE,SENSEX,0.0,2025-12-24,81800.0,0.05,20,CE,BFO-OPT,BFO
4044,227130117,887227,SENSEX25DEC81800PE,SENSEX,0.0,2025-12-24,81800.0,0.05,20,PE,BFO-OPT,BFO
4045,226779653,885858,SENSEX25DEC81700CE,SENSEX,0.0,2025-12-24,81700.0,0.05,20,CE,BFO-OPT,BFO
4046,226802181,885946,SENSEX25DEC81700PE,SENSEX,0.0,2025-12-24,81700.0,0.05,20,PE,BFO-OPT,BFO
4047,227057413,886943,SENSEX25DEC81600CE,SENSEX,0.0,2025-12-24,81600.0,0.05,20,CE,BFO-OPT,BFO
4048,227110149,887149,SENSEX25DEC81600PE,SENSEX,0.0,2025-12-24,81600.0,0.05,20,PE,BFO-OPT,BFO
4049,226795269,885919,SENSEX25DEC81500PE,SENSEX,0.0,2025-12-24,81500.0,0.05,20,PE,BFO-OPT,BFO
4050,227119877,887187,SENSEX25DEC81500CE,SENSEX,0.0,2025-12-24,81500.0,0.05,20,CE,BFO-OPT,BFO
4051,227042565,886885,SENSEX25DEC81400CE,SENSEX,0.0,2025-12-24,81400.0,0.05,20,CE,BFO-OPT,BFO
4052,227089413,887068,SENSEX25DEC81400PE,SENSEX,0.0,2025-12-24,81400.0,0.05,20,PE,BFO-OPT,BFO
4053,226787589,885889,SENSEX25DEC81300PE,SENSEX,0.0,2025-12-24,81300.0,0.05,20,PE,BFO-OPT,BFO
4054,227096837,887097,SENSEX25DEC81300CE,SENSEX,0.0,2025-12-24,81300.0,0.05,20,CE,BFO-OPT,BFO
4055,226792709,885909,SENSEX25DEC81200CE,SENSEX,0.0,2025-12-24,81200.0,0.05,20,CE,BFO-OPT,BFO
4056,227079941,887031,SENSEX25DEC81200PE,SENSEX,0.0,2025-12-24,81200.0,0.05,20,PE,BFO-OPT,BFO
4057,226781957,885867,SENSEX25DEC81100PE,SENSEX,0.0,2025-12-24,81100.0,0.05,20,PE,BFO-OPT,BFO
4058,227084549,887049,SENSEX25DEC81100CE,SENSEX,0.0,2025-12-24,81100.0,0.05,20,CE,BFO-OPT,BFO
4059,215777541,842881,SENSEX25DEC81000CE,SENSEX,0.0,2025-12-24,81000.0,0.05,20,CE,BFO-OPT,BFO
4060,215801093,842973,SENSEX25DEC81000PE,SENSEX,0.0,2025-12-24,81000.0,0.05,20,PE,BFO-OPT,BFO
4061,226937605,886475,SENSEX25DEC80900CE,SENSEX,0.0,2025-12-24,80900.0,0.05,20,CE,BFO-OPT,BFO
4062,227055877,886937,SENSEX25DEC80900PE,SENSEX,0.0,2025-12-24,80900.0,0.05,20,PE,BFO-OPT,BFO
4063,226797317,885927,SENSEX25DEC80800CE,SENSEX,0.0,2025-12-24,80800.0,0.05,20,CE,BFO-OPT,BFO
4064,226826245,886040,SENSEX25DEC80800PE,SENSEX,0.0,2025-12-24,80800.0,0.05,20,PE,BFO-OPT,BFO
4065,226868229,886204,SENSEX25DEC80700CE,SENSEX,0.0,2025-12-24,80700.0,0.05,20,CE,BFO-OPT,BFO
4066,227040773,886878,SENSEX25DEC80700PE,SENSEX,0.0,2025-12-24,80700.0,0.05,20,PE,BFO-OPT,BFO
4067,226789125,885895,SENSEX25DEC80600CE,SENSEX,0.0,2025-12-24,80600.0,0.05,20,CE,BFO-OPT,BFO
4068,226812933,885988,SENSEX25DEC80600PE,SENSEX,0.0,2025-12-24,80600.0,0.05,20,PE,BFO-OPT,BFO
4069,226816261,886001,SENSEX25DEC80500CE,SENSEX,0.0,2025-12-24,80500.0,0.05,20,CE,BFO-OPT,BFO
4070,227023365,886810,SENSEX25DEC80500PE,SENSEX,0.0,2025-12-24,80500.0,0.05,20,PE,BFO-OPT,BFO
4071,226806277,885962,SENSEX25DEC80400PE,SENSEX,0.0,2025-12-24,80400.0,0.05,20,PE,BFO-OPT,BFO
4072,227031045,886840,SENSEX25DEC80400CE,SENSEX,0.0,2025-12-24,80400.0,0.05,20,CE,BFO-OPT,BFO
4073,226809605,885975,SENSEX25DEC80300CE,SENSEX,0.0,2025-12-24,80300.0,0.05,20,CE,BFO-OPT,BFO
4074,226961669,886569,SENSEX25DEC80300PE,SENSEX,0.0,2025-12-24,80300.0,0.05,20,PE,BFO-OPT,BFO
4075,227002117,886727,SENSEX25DEC80200CE,SENSEX,0.0,2025-12-24,80200.0,0.05,20,CE,BFO-OPT,BFO
4076,227070981,886996,SENSEX25DEC80200PE,SENSEX,0.0,2025-12-24,80200.0,0.05,20,PE,BFO-OPT,BFO
4077,226803205,885950,SENSEX25DEC80100CE,SENSEX,0.0,2025-12-24,80100.0,0.05,20,CE,BFO-OPT,BFO
4078,226896133,886313,SENSEX25DEC80100PE,SENSEX,0.0,2025-12-24,80100.0,0.05,20,PE,BFO-OPT,BFO
4079,225421573,880553,SENSEX25DEC80000CE,SENSEX,0.0,2025-12-24,80000.0,0.05,20,CE,BFO-OPT,BFO
4080,225439237,880622,SENSEX25DEC80000PE,SENSEX,0.0,2025-12-24,80000.0,0.05,20,PE,BFO-OPT,BFO
4081,227051525,886920,SENSEX25DEC79900CE,SENSEX,0.0,2025-12-24,79900.0,0.05,20,CE,BFO-OPT,BFO
4082,227104005,887125,SENSEX25DEC79900PE,SENSEX,0.0,2025-12-24,79900.0,0.05,20,PE,BFO-OPT,BFO
4083,226818053,886008,SENSEX25DEC79800CE,SENSEX,0.0,2025-12-24,79800.0,0.05,20,CE,BFO-OPT,BFO
4084,227029765,886835,SENSEX25DEC79800PE,SENSEX,0.0,2025-12-24,79800.0,0.05,20,PE,BFO-OPT,BFO
4085,227037445,886865,SENSEX25DEC79700CE,SENSEX,0.0,2025-12-24,79700.0,0.05,20,CE,BFO-OPT,BFO
4086,227087365,887060,SENSEX25DEC79700PE,SENSEX,0.0,2025-12-24,79700.0,0.05,20,PE,BFO-OPT,BFO
4087,226978565,886635,SENSEX25DEC79600PE,SENSEX,0.0,2025-12-24,79600.0,0.05,20,PE,BFO-OPT,BFO
4088,227092229,887079,SENSEX25DEC79600CE,SENSEX,0.0,2025-12-24,79600.0,0.05,20,CE,BFO-OPT,BFO
4089,227014661,886776,SENSEX25DEC79500CE,SENSEX,0.0,2025-12-24,79500.0,0.05,20,CE,BFO-OPT,BFO
4090,227077125,887020,SENSEX25DEC79500PE,SENSEX,0.0,2025-12-24,79500.0,0.05,20,PE,BFO-OPT,BFO
4091,226780165,885860,SENSEX25DEC79400PE,SENSEX,0.0,2025-12-24,79400.0,0.05,20,PE,BFO-OPT,BFO
4092,227082245,887040,SENSEX25DEC79400CE,SENSEX,0.0,2025-12-24,79400.0,0.05,20,CE,BFO-OPT,BFO
4093,226946053,886508,SENSEX25DEC79300CE,SENSEX,0.0,2025-12-24,79300.0,0.05,20,CE,BFO-OPT,BFO
4094,227059461,886951,SENSEX25DEC79300PE,SENSEX,0.0,2025-12-24,79300.0,0.05,20,PE,BFO-OPT,BFO
4095,227067909,886984,SENSEX25DEC79200CE,SENSEX,0.0,2025-12-24,79200.0,0.05,20,CE,BFO-OPT,BFO
4096,227121413,887193,SENSEX25DEC79200PE,SENSEX,0.0,2025-12-24,79200.0,0.05,20,PE,BFO-OPT,BFO
4097,226777349,885849,SENSEX25DEC79100CE,SENSEX,0.0,2025-12-24,79100.0,0.05,20,CE,BFO-OPT,BFO
4098,227043845,886890,SENSEX25DEC79100PE,SENSEX,0.0,2025-12-24,79100.0,0.05,20,PE,BFO-OPT,BFO
4099,221896453,866783,SENSEX25DEC79000CE,SENSEX,0.0,2025-12-24,79000.0,0.05,20,CE,BFO-OPT,BFO
4100,221979653,867108,SENSEX25DEC79000PE,SENSEX,0.0,2025-12-24,79000.0,0.05,20,PE,BFO-OPT,BFO
4101,226787077,885887,SENSEX25DEC78900CE,SENSEX,0.0,2025-12-24,78900.0,0.05,20,CE,BFO-OPT,BFO
4102,226811397,885982,SENSEX25DEC78900PE,SENSEX,0.0,2025-12-24,78900.0,0.05,20,PE,BFO-OPT,BFO
4103,226778117,885852,SENSEX25DEC78800PE,SENSEX,0.0,2025-12-24,78800.0,0.05,20,PE,BFO-OPT,BFO
4104,226814469,885994,SENSEX25DEC78800CE,SENSEX,0.0,2025-12-24,78800.0,0.05,20,CE,BFO-OPT,BFO
4105,226781701,885866,SENSEX25DEC78700CE,SENSEX,0.0,2025-12-24,78700.0,0.05,20,CE,BFO-OPT,BFO
4106,226804485,885955,SENSEX25DEC78700PE,SENSEX,0.0,2025-12-24,78700.0,0.05,20,PE,BFO-OPT,BFO
4107,226807557,885967,SENSEX25DEC78600CE,SENSEX,0.0,2025-12-24,78600.0,0.05,20,CE,BFO-OPT,BFO
4108,226944517,886502,SENSEX25DEC78600PE,SENSEX,0.0,2025-12-24,78600.0,0.05,20,PE,BFO-OPT,BFO
4109,226798597,885932,SENSEX25DEC78500PE,SENSEX,0.0,2025-12-24,78500.0,0.05,20,PE,BFO-OPT,BFO
4110,227125253,887208,SENSEX25DEC78500CE,SENSEX,0.0,2025-12-24,78500.0,0.05,20,CE,BFO-OPT,BFO
4111,226801157,885942,SENSEX25DEC78400CE,SENSEX,0.0,2025-12-24,78400.0,0.05,20,CE,BFO-OPT,BFO
4112,226873605,886225,SENSEX25DEC78400PE,SENSEX,0.0,2025-12-24,78400.0,0.05,20,PE,BFO-OPT,BFO
4113,226791173,885903,SENSEX25DEC78300PE,SENSEX,0.0,2025-12-24,78300.0,0.05,20,PE,BFO-OPT,BFO
4114,226903557,886342,SENSEX25DEC78300CE,SENSEX,0.0,2025-12-24,78300.0,0.05,20,CE,BFO-OPT,BFO
4115,226793733,885913,SENSEX25DEC78200CE,SENSEX,0.0,2025-12-24,78200.0,0.05,20,CE,BFO-OPT,BFO
4116,226816773,886003,SENSEX25DEC78200PE,SENSEX,0.0,2025-12-24,78200.0,0.05,20,PE,BFO-OPT,BFO
4117,226827013,886043,SENSEX25DEC78100CE,SENSEX,0.0,2025-12-24,78100.0,0.05,20,CE,BFO-OPT,BFO
4118,227033349,886849,SENSEX25DEC78100PE,SENSEX,0.0,2025-12-24,78100.0,0.05,20,PE,BFO-OPT,BFO
4119,296809477,1159412,SENSEX25DEC78000CE,SENSEX,0.0,2025-12-24,78000.0,0.05,20,CE,BFO-OPT,BFO
4120,296823813,1159468,SENSEX25DEC78000PE,SENSEX,0.0,2025-12-24,78000.0,0.05,20,PE,BFO-OPT,BFO
4121,226955525,886545,SENSEX25DEC77900CE,SENSEX,0.0,2025-12-24,77900.0,0.05,20,CE,BFO-OPT,BFO
4122,227062533,886963,SENSEX25DEC77900PE,SENSEX,0.0,2025-12-24,77900.0,0.05,20,PE,BFO-OPT,BFO
4123,227070469,886994,SENSEX25DEC77800CE,SENSEX,0.0,2025-12-24,77800.0,0.05,20,CE,BFO-OPT,BFO
4124,227122949,887199,SENSEX25DEC77800PE,SENSEX,0.0,2025-12-24,77800.0,0.05,20,PE,BFO-OPT,BFO
4125,226891525,886295,SENSEX25DEC77700CE,SENSEX,0.0,2025-12-24,77700.0,0.05,20,CE,BFO-OPT,BFO
4126,227045637,886897,SENSEX25DEC77700PE,SENSEX,0.0,2025-12-24,77700.0,0.05,20,PE,BFO-OPT,BFO
4127,227050245,886915,SENSEX25DEC77600CE,SENSEX,0.0,2025-12-24,77600.0,0.05,20,CE,BFO-OPT,BFO
4128,227101957,887117,SENSEX25DEC77600PE,SENSEX,0.0,2025-12-24,77600.0,0.05,20,PE,BFO-OPT,BFO
4129,227028741,886831,SENSEX25DEC77500PE,SENSEX,0.0,2025-12-24,77500.0,0.05,20,PE,BFO-OPT,BFO
4130,227117061,887176,SENSEX25DEC77500CE,SENSEX,0.0,2025-12-24,77500.0,0.05,20,CE,BFO-OPT,BFO
4131,227036421,886861,SENSEX25DEC77400CE,SENSEX,0.0,2025-12-24,77400.0,0.05,20,CE,BFO-OPT,BFO
4132,227086853,887058,SENSEX25DEC77400PE,SENSEX,0.0,2025-12-24,77400.0,0.05,20,PE,BFO-OPT,BFO
4133,226785285,885880,SENSEX25DEC77300PE,SENSEX,0.0,2025-12-24,77300.0,0.05,20,PE,BFO-OPT,BFO
4134,227091973,887078,SENSEX25DEC77300CE,SENSEX,0.0,2025-12-24,77300.0,0.05,20,CE,BFO-OPT,BFO
4135,227012869,886769,SENSEX25DEC77200CE,SENSEX,0.0,2025-12-24,77200.0,0.05,20,CE,BFO-OPT,BFO
4136,227076613,887018,SENSEX25DEC77200PE,SENSEX,0.0,2025-12-24,77200.0,0.05,20,PE,BFO-OPT,BFO
4137,226779909,885859,SENSEX25DEC77100PE,SENSEX,0.0,2025-12-24,77100.0,0.05,20,PE,BFO-OPT,BFO
