,exchange_token,trading_symbol,company_name,close_price,expiry,strike,tick_size,lot_size,instrument_name,option_type,segment,exchange,fin_instrm_pdct_tp_cd,asset_code
142522,467072,CRUDEOIL25NOV5200PE,,301.8,17-Nov-2025,5200.0,0.1,100,OPTFUT,PE,XX,MCX,,
142523,459574,GOLD26MAY103400CE,,27230.5,27-May-2026,103400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142524,485981,SILVERM26JAN173750PE,,0.0,27-Jan-2026,173750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142525,467259,CRUDEOILM25NOV6200PE,,1056.4,17-Nov-2025,6200.0,0.05,10,OPTFUT,PE,XX,MCX,,
142526,484271,GOLD26FEB135400CE,,0.0,27-Feb-2026,135400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142527,480704,CRUDEOIL25NOV4100PE,,0.2,17-Nov-2025,4100.0,0.1,100,OPTFUT,PE,XX,MCX,,
142528,460244,SILVER25OCT118250CE,,43863.0,28-Oct-2025,118250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142529,469524,GOLD26JAN112500CE,,16188.5,27-Jan-2026,112500.0,0.5,1,OPTFUT,CE,XX,MCX,,
142530,478517,GOLD25OCT123800CE,,4158.0,31-Oct-2025,123800.0,0.5,1,OPTFUT,CE,XX,MCX,,
142531,455067,GOLD26FEB91000PE,,3.0,27-Feb-2026,91000.0,0.5,1,OPTFUT,PE,XX,MCX,,
142532,467398,GOLD26JUL110700CE,,22162.0,29-Jul-2026,110700.0,0.5,1,OPTFUT,CE,XX,MCX,,
142533,462410,SILVERM26FEB122250CE,,40552.0,18-Feb-2026,122250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142534,480538,SILVERM25OCT159500PE,,2071.5,28-Oct-2025,159500.0,0.5,5,OPTFUT,PE,XX,MCX,,
142535,448871,GOLD25OCT92600PE,,0.5,31-Oct-2025,92600.0,0.5,1,OPTFUT,PE,XX,MCX,,
142536,451229,GOLD25NOV94700CE,,32288.5,26-Nov-2025,94700.0,0.5,1,OPTFUT,CE,XX,MCX,,
142537,477617,GOLD26FEB125200PE,,3708.5,27-Feb-2026,125200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142538,451293,GOLD26JAN95600PE,,6.0,27-Jan-2026,95600.0,0.5,1,OPTFUT,PE,XX,MCX,,
142539,487,BARLEY,,0.0,01-Jan-0001,0.0,20.0,10,COM,,XX,MCX,,
142540,484441,GOLD26AUG140400CE,,0.0,31-Aug-2026,140400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142541,475215,SILVER26FEB148250CE,,19724.5,24-Feb-2026,148250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142542,474753,GOLDM25NOV119800PE,,868.0,28-Nov-2025,119800.0,0.5,100,OPTFUT,PE,XX,MCX,,
142543,484280,GOLD26FEB136300CE,,0.0,27-Feb-2026,136300.0,0.5,1,OPTFUT,CE,XX,MCX,,
142544,449668,GOLD26JAN85600CE,,42084.5,27-Jan-2026,85600.0,0.5,1,OPTFUT,CE,XX,MCX,,
142545,470385,GOLD26MAR115500PE,,1388.5,24-Mar-2026,115500.0,0.5,1,OPTFUT,PE,XX,MCX,,
142546,477104,SILVERM26FEB154750PE,,7772.5,18-Feb-2026,154750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142547,485170,SILVER26MAY181750CE,,0.0,26-May-2026,181750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142548,480314,SILVER26JAN160000CE,,11895.0,27-Jan-2026,160000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142549,477125,SILVERM26MAY158250PE,,10688.0,26-May-2026,158250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142550,475895,SILVER25DEC149500PE,,3705.0,24-Dec-2025,149500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142551,482781,SILVERM26AUG170500CE,,16758.5,24-Aug-2026,170500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142552,464143,SILVERM26FEB126500CE,,36735.0,18-Feb-2026,126500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142553,474143,SILVERM26JUL146750CE,,28448.0,28-Jul-2026,146750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142554,451866,SILVER26FEB101750PE,,59.0,24-Feb-2026,101750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142555,458103,SILVERM26APR113000CE,,50177.0,21-Apr-2026,113000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142556,473450,GOLD26MAY119900PE,,2876.0,27-May-2026,119900.0,0.5,1,OPTFUT,PE,XX,MCX,,
142557,468239,NATURALGAS25NOV420PE,,97.05,20-Nov-2025,420.0,0.05,1250,OPTFUT,PE,XX,MCX,,
142558,475043,SILVERM26AUG149750PE,,8809.5,24-Aug-2026,149750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142559,483176,GOLD26AUG131300CE,,9438.5,31-Aug-2026,131300.0,0.5,1,OPTFUT,CE,XX,MCX,,
142560,451948,SILVERM26FEB102250CE,,59556.0,18-Feb-2026,102250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142561,469409,SILVERM26FEB134750PE,,2052.0,18-Feb-2026,134750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142562,467230,CRUDEOILM25NOV4800PE,,115.8,17-Nov-2025,4800.0,0.05,10,OPTFUT,PE,XX,MCX,,
142563,462282,SILVER25DEC121500PE,,135.5,24-Dec-2025,121500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142564,461613,SILVERM25OCT108000PE,,125.5,28-Oct-2025,108000.0,0.5,5,OPTFUT,PE,XX,MCX,,
142565,480155,GOLD26JUL133300PE,,9987.0,29-Jul-2026,133300.0,0.5,1,OPTFUT,PE,XX,MCX,,
142566,477420,GOLD26APR124200PE,,3871.0,30-Apr-2026,124200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142567,484732,GOLD26JUL139300PE,,0.0,29-Jul-2026,139300.0,0.5,1,OPTFUT,PE,XX,MCX,,
142568,478029,GOLD26JAN124200PE,,3250.0,27-Jan-2026,124200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142569,456092,GOLD25NOV102700CE,,24344.0,26-Nov-2025,102700.0,0.5,1,OPTFUT,CE,XX,MCX,,
142570,477020,SILVERM26MAR155500CE,,17030.0,26-Mar-2026,155500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142571,466385,GOLD26JAN108300CE,,19998.0,27-Jan-2026,108300.0,0.5,1,OPTFUT,CE,XX,MCX,,
142572,484465,GOLD26SEP139100CE,,0.0,25-Sep-2026,139100.0,0.5,1,OPTFUT,CE,XX,MCX,,
142573,472102,SILVER26AUG139750CE,,28719.5,28-Aug-2026,139750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142574,476803,SILVER26MAR156250CE,,16877.0,26-Mar-2026,156250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142575,460852,SILVER26JAN112000PE,,117.5,27-Jan-2026,112000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142576,482154,SILVER26JAN166000CE,,9207.0,27-Jan-2026,166000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142577,464328,SILVER26MAY116250PE,,943.0,26-May-2026,116250.0,0.5,30,OPTFUT,PE,XX,MCX,,
142578,467297,GOLD26JUN110000CE,,22546.0,30-Jun-2026,110000.0,0.5,1,OPTFUT,CE,XX,MCX,,
142579,464655,SILVERM26MAY114250PE,,625.5,26-May-2026,114250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142580,468533,SILVERM25NOV129500CE,,34235.5,19-Nov-2025,129500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142581,485553,SILVER26JUL180750PE,,0.0,28-Jul-2026,180750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142582,473064,CRUDEOILM25DEC6450PE,,1286.75,16-Dec-2025,6450.0,0.05,10,OPTFUT,PE,XX,MCX,,
142583,484431,GOLD26AUG139400CE,,0.0,31-Aug-2026,139400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142584,484917,GOLDM25NOV133700PE,,0.0,28-Nov-2025,133700.0,0.5,100,OPTFUT,PE,XX,MCX,,
142585,485921,SILVERM25OCT176750PE,,0.0,28-Oct-2025,176750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142586,480885,GOLD25DEC130200PE,,5412.0,31-Dec-2025,130200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142587,479989,GOLD25DEC129100PE,,4802.5,31-Dec-2025,129100.0,0.5,1,OPTFUT,PE,XX,MCX,,
142588,476849,SILVER26JUL156750CE,,18686.5,28-Jul-2026,156750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142589,460744,SILVER25DEC107000PE,,7.5,24-Dec-2025,107000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142590,485075,SILVER26FEB177500CE,,0.0,24-Feb-2026,177500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142591,484494,GOLD25OCT133200PE,,0.0,31-Oct-2025,133200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142592,483360,GOLD26SEP136700CE,,7519.0,25-Sep-2026,136700.0,0.5,1,OPTFUT,CE,XX,MCX,,
142593,474278,SILVERM26APR145000PE,,5511.5,21-Apr-2026,145000.0,0.5,5,OPTFUT,PE,XX,MCX,,
142594,480070,GOLD26APR131000PE,,6799.5,30-Apr-2026,131000.0,0.5,1,OPTFUT,PE,XX,MCX,,
142595,482756,SILVERM26JUN173000CE,,12399.0,19-Jun-2026,173000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142596,475582,NATGASMINI25DEC405CE,,2.25,23-Dec-2025,405.0,0.05,250,OPTFUT,CE,XX,MCX,,
142597,481670,GOLD26APR134200CE,,5693.5,30-Apr-2026,134200.0,0.5,1,OPTFUT,CE,XX,MCX,,
142598,474080,SILVERM26MAR143750CE,,24407.5,26-Mar-2026,143750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142599,352,NYCRDOLDEC,,0.0,01-Jan-0001,0.0,1.0,100,COM,,XX,MCX,,
142600,484708,GOLD26JUN139300PE,,0.0,30-Jun-2026,139300.0,0.5,1,OPTFUT,PE,XX,MCX,,
142601,480266,GOLDM25DEC127200PE,,4250.5,29-Dec-2025,127200.0,0.5,100,OPTFUT,PE,XX,MCX,,
142602,477246,GOLD26JAN122900CE,,8185.5,27-Jan-2026,122900.0,0.5,1,OPTFUT,CE,XX,MCX,,
142603,476522,GOLD25DEC122200CE,,8064.5,31-Dec-2025,122200.0,0.5,1,OPTFUT,CE,XX,MCX,,
142604,462467,SILVERM25NOV120000PE,,3.0,19-Nov-2025,120000.0,0.5,5,OPTFUT,PE,XX,MCX,,
142605,457625,SILVER26APR99250PE,,143.0,24-Apr-2026,99250.0,0.5,30,OPTFUT,PE,XX,MCX,,
142606,476663,GOLD26FEB122900PE,,2884.5,27-Feb-2026,122900.0,0.5,1,OPTFUT,PE,XX,MCX,,
142607,484383,GOLD26JUN139400CE,,0.0,30-Jun-2026,139400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142608,463340,ZINC25OCT252.5CE,,37.35,24-Oct-2025,252.5,0.01,5,OPTFUT,CE,XX,MCX,,
142609,479195,SILVER25NOV156750PE,,4706.0,26-Nov-2025,156750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142610,471833,GOLD25NOV115500PE,,244.5,26-Nov-2025,115500.0,0.5,1,OPTFUT,PE,XX,MCX,,
142611,481263,SILVER26JUN166000PE,,16325.0,24-Jun-2026,166000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142612,465869,NATURALGAS25OCT315CE,,0.6,24-Oct-2025,315.0,0.05,1250,OPTFUT,CE,XX,MCX,,
142613,454115,GOLD25DEC99100CE,,28942.5,31-Dec-2025,99100.0,0.5,1,OPTFUT,CE,XX,MCX,,
142614,455709,GOLD26MAR101100PE,,116.0,24-Mar-2026,101100.0,0.5,1,OPTFUT,PE,XX,MCX,,
142615,467546,GOLD26JUL111200CE,,21779.5,29-Jul-2026,111200.0,0.5,1,OPTFUT,CE,XX,MCX,,
142616,470945,GOLD26JAN115600CE,,13548.5,27-Jan-2026,115600.0,0.5,1,OPTFUT,CE,XX,MCX,,
142617,458603,GOLD26MAR108500CE,,21291.0,24-Mar-2026,108500.0,0.5,1,OPTFUT,CE,XX,MCX,,
142618,485759,SILVERM26APR179000CE,,0.0,21-Apr-2026,179000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142619,449862,GOLD26JAN86200PE,,0.5,27-Jan-2026,86200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142620,474112,SILVERM26MAY146000CE,,25410.5,26-May-2026,146000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142621,451896,SILVER26FEB108750PE,,167.0,24-Feb-2026,108750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142622,454449,GOLD25OCT100300CE,,26840.0,31-Oct-2025,100300.0,0.5,1,OPTFUT,CE,XX,MCX,,
142623,455193,GOLD26MAR97600PE,,51.5,24-Mar-2026,97600.0,0.5,1,OPTFUT,PE,XX,MCX,,
142624,478054,GOLD26MAY125300PE,,4681.0,27-May-2026,125300.0,0.5,1,OPTFUT,PE,XX,MCX,,
142625,446144,SILVER25NOV86750PE,,0.5,26-Nov-2025,86750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142626,484885,GOLDM25OCT131900PE,,0.0,29-Oct-2025,131900.0,0.5,100,OPTFUT,PE,XX,MCX,,
142627,482287,SILVER26JUL172750CE,,12165.5,28-Jul-2026,172750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142628,464838,SILVER26MAY129000PE,,2519.5,26-May-2026,129000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142629,468955,GOLD26JUL114500PE,,2750.0,29-Jul-2026,114500.0,0.5,1,OPTFUT,PE,XX,MCX,,
142630,469100,SILVER26JUN137000CE,,31562.0,24-Jun-2026,137000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142631,481295,SILVERM25NOV161000CE,,7902.0,19-Nov-2025,161000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142632,460377,SILVER26JAN113250CE,,48328.0,27-Jan-2026,113250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142633,472634,SILVERM26AUG135750PE,,4630.0,24-Aug-2026,135750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142634,475069,COPPER25OCT980PE,,11.59,24-Oct-2025,980.0,0.01,2500,OPTFUT,PE,XX,MCX,,
142635,482816,SILVERM25OCT169000PE,,6967.0,28-Oct-2025,169000.0,0.5,5,OPTFUT,PE,XX,MCX,,
142636,467406,GOLD26JUN110800PE,,1696.5,30-Jun-2026,110800.0,0.5,1,OPTFUT,PE,XX,MCX,,
142637,484119,SILVERM26JUL178750PE,,22200.0,28-Jul-2026,178750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142638,451923,SILVER26FEB115500PE,,392.0,24-Feb-2026,115500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142639,484838,GOLDM25NOV133000CE,,0.0,28-Nov-2025,133000.0,0.5,100,OPTFUT,CE,XX,MCX,,
142640,452197,GOLD25DEC97600CE,,30422.0,31-Dec-2025,97600.0,0.5,1,OPTFUT,CE,XX,MCX,,
142641,459423,GOLD26APR101100CE,,29391.5,30-Apr-2026,101100.0,0.5,1,OPTFUT,CE,XX,MCX,,
142642,482244,SILVER26MAY170000CE,,12783.5,26-May-2026,170000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142643,470411,GOLDM25NOV107200CE,,19923.5,28-Nov-2025,107200.0,0.5,100,OPTFUT,CE,XX,MCX,,
142644,445148,GOLD25NOV78400CE,,48477.5,26-Nov-2025,78400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142645,475424,SILVERM26MAR149000CE,,20903.5,26-Mar-2026,149000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142646,479538,GOLD25DEC126800PE,,3663.5,31-Dec-2025,126800.0,0.5,1,OPTFUT,PE,XX,MCX,,
142647,479085,GOLDM25DEC124300PE,,2985.5,29-Dec-2025,124300.0,0.5,100,OPTFUT,PE,XX,MCX,,
142648,462271,SILVER25OCT121250PE,,0.5,28-Oct-2025,121250.0,0.5,30,OPTFUT,PE,XX,MCX,,
142649,461908,SILVERM26MAR116750PE,,460.5,26-Mar-2026,116750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142650,482618,SILVERM26JAN165500CE,,9527.5,27-Jan-2026,165500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142651,485091,SILVER26MAR176000CE,,0.0,26-Mar-2026,176000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142652,465778,SILVER26MAR130750CE,,34102.0,26-Mar-2026,130750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142653,461910,SILVERM26MAR117250PE,,486.5,26-Mar-2026,117250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142654,482784,SILVERM26AUG171250CE,,16452.0,24-Aug-2026,171250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142655,457373,GOLD26JAN105200PE,,111.5,27-Jan-2026,105200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142656,471235,SILVERM25NOV136000CE,,27898.5,19-Nov-2025,136000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142657,449570,GOLD25DEC85400CE,,42467.5,31-Dec-2025,85400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142658,472703,SILVER26JUN144250CE,,26722.0,24-Jun-2026,144250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142659,480551,SILVERM25NOV160250PE,,4701.0,19-Nov-2025,160250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142660,461779,SILVERM26JAN108250PE,,49.5,27-Jan-2026,108250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142661,455202,GOLD26MAR98500PE,,64.0,24-Mar-2026,98500.0,0.5,1,OPTFUT,PE,XX,MCX,,
142662,464344,SILVER26MAY112250PE,,655.0,26-May-2026,112250.0,0.5,30,OPTFUT,PE,XX,MCX,,
142663,467010,GOLDM25OCT95000PE,,0.5,29-Oct-2025,95000.0,0.5,100,OPTFUT,PE,XX,MCX,,
142664,467388,GOLD26JUN110400CE,,22229.0,30-Jun-2026,110400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142665,476703,GOLD26JUN124400PE,,5443.5,30-Jun-2026,124400.0,0.5,1,OPTFUT,PE,XX,MCX,,
142666,469318,SILVERM26APR137500CE,,29478.5,21-Apr-2026,137500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142667,462195,SILVER26FEB121500CE,,40648.5,24-Feb-2026,121500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142668,470958,GOLD26MAR116700CE,,14443.5,24-Mar-2026,116700.0,0.5,1,OPTFUT,CE,XX,MCX,,
142669,461739,SILVERM25DEC113250PE,,21.5,24-Dec-2025,113250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142670,474835,SILVER25NOV144750PE,,1383.5,26-Nov-2025,144750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142671,482323,SILVER25OCT166750PE,,6749.0,28-Oct-2025,166750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142672,481168,SILVER25OCT163000PE,,4823.0,28-Oct-2025,163000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142673,477885,SILVERM26AUG161000PE,,13417.0,24-Aug-2026,161000.0,0.5,5,OPTFUT,PE,XX,MCX,,
142674,483128,GOLD26JAN133200CE,,3206.0,27-Jan-2026,133200.0,0.5,1,OPTFUT,CE,XX,MCX,,
142675,451853,SILVER26FEB105000PE,,98.0,24-Feb-2026,105000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142676,484829,GOLDM25OCT133500CE,,0.0,29-Oct-2025,133500.0,0.5,100,OPTFUT,CE,XX,MCX,,
142677,456155,GOLD26FEB104300CE,,25141.0,27-Feb-2026,104300.0,0.5,1,OPTFUT,CE,XX,MCX,,
142678,481974,GOLD26JUL136500PE,,11773.5,29-Jul-2026,136500.0,0.5,1,OPTFUT,PE,XX,MCX,,
142679,456099,GOLD25NOV103400CE,,23649.5,26-Nov-2025,103400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142680,479805,GOLD26FEB130500CE,,5509.0,27-Feb-2026,130500.0,0.5,1,OPTFUT,CE,XX,MCX,,
142681,465288,SILVERM26MAR129000CE,,35861.5,26-Mar-2026,129000.0,0.5,5,OPTFUT,CE,XX,MCX,,
142682,467197,CRUDEOILM25NOV5700CE,,51.0,17-Nov-2025,5700.0,0.05,10,OPTFUT,CE,XX,MCX,,
142683,468706,SILVERM26MAY134500PE,,3110.5,26-May-2026,134500.0,0.5,5,OPTFUT,PE,XX,MCX,,
142684,460388,SILVER26JAN116000CE,,45692.5,27-Jan-2026,116000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142685,459484,GOLD26APR104400CE,,26333.0,30-Apr-2026,104400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142686,445092,GOLD25OCT84400CE,,42698.5,31-Oct-2025,84400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142687,486153,SILVERM26JUN183250PE,,0.0,19-Jun-2026,183250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142688,478648,GOLD26APR127100CE,,9042.5,30-Apr-2026,127100.0,0.5,1,OPTFUT,CE,XX,MCX,,
142689,465111,SILVER26FEB127000CE,,35793.0,24-Feb-2026,127000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142690,451648,SILVER25NOV115500PE,,5.5,26-Nov-2025,115500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142691,470703,GOLD26MAR116100CE,,14906.5,24-Mar-2026,116100.0,0.5,1,OPTFUT,CE,XX,MCX,,
142692,453689,SILVERM25NOV84250CE,,79187.5,19-Nov-2025,84250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142693,448578,SILVERM25NOV112750CE,,50850.0,19-Nov-2025,112750.0,0.5,5,OPTFUT,CE,XX,MCX,,
142694,462503,SILVERM26MAR124000PE,,965.5,26-Mar-2026,124000.0,0.5,5,OPTFUT,PE,XX,MCX,,
142695,482634,SILVERM26JAN169500CE,,7944.0,27-Jan-2026,169500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142696,469459,SILVERM26JUN138500PE,,4478.0,19-Jun-2026,138500.0,0.5,5,OPTFUT,PE,XX,MCX,,
142697,459264,SILVER26MAR112250PE,,407.5,26-Mar-2026,112250.0,0.5,30,OPTFUT,PE,XX,MCX,,
142698,468630,SILVERM25OCT129750PE,,0.5,28-Oct-2025,129750.0,0.5,5,OPTFUT,PE,XX,MCX,,
142699,482071,GOLDM25DEC130700PE,,6150.0,29-Dec-2025,130700.0,0.5,100,OPTFUT,PE,XX,MCX,,
142700,467847,GOLD25DEC110100CE,,18240.5,31-Dec-2025,110100.0,0.5,1,OPTFUT,CE,XX,MCX,,
142701,460363,SILVER26JAN102250CE,,59024.0,27-Jan-2026,102250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142702,480781,GOLD25DEC130400CE,,3555.0,31-Dec-2025,130400.0,0.5,1,OPTFUT,CE,XX,MCX,,
142703,445305,GOLD25OCT85700PE,,0.5,31-Oct-2025,85700.0,0.5,1,OPTFUT,PE,XX,MCX,,
142704,474349,GOLD25OCT118300CE,,8958.0,31-Oct-2025,118300.0,0.5,1,OPTFUT,CE,XX,MCX,,
142705,484922,GOLDM25NOV134200PE,,0.0,28-Nov-2025,134200.0,0.5,100,OPTFUT,PE,XX,MCX,,
142706,472375,SILVERM26JUL137250CE,,34843.0,28-Jul-2026,137250.0,0.5,5,OPTFUT,CE,XX,MCX,,
142707,485065,SILVER26FEB175000CE,,0.0,24-Feb-2026,175000.0,0.5,30,OPTFUT,CE,XX,MCX,,
142708,476397,SILVERM26JUN153250PE,,9248.5,19-Jun-2026,153250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142709,449872,GOLD26JAN85200PE,,0.5,27-Jan-2026,85200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142710,467666,SILVER26JAN129750CE,,33036.0,27-Jan-2026,129750.0,0.5,30,OPTFUT,CE,XX,MCX,,
142711,474669,GOLD26JUN123500PE,,5103.0,30-Jun-2026,123500.0,0.5,1,OPTFUT,PE,XX,MCX,,
142712,478291,SILVER25OCT155500CE,,8163.5,28-Oct-2025,155500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142713,471811,GOLD26JUL119800CE,,15757.5,29-Jul-2026,119800.0,0.5,1,OPTFUT,CE,XX,MCX,,
142714,472168,SILVER26JUL125500PE,,3050.0,28-Jul-2026,125500.0,0.5,30,OPTFUT,PE,XX,MCX,,
142715,482164,SILVER26JAN168500CE,,8233.0,27-Jan-2026,168500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142716,478747,GOLD25OCT123600PE,,707.0,31-Oct-2025,123600.0,0.5,1,OPTFUT,PE,XX,MCX,,
142717,477086,SILVERM25NOV153250PE,,2300.5,19-Nov-2025,153250.0,0.5,5,OPTFUT,PE,XX,MCX,,
142718,445176,GOLD25NOV82800CE,,44107.5,26-Nov-2025,82800.0,0.5,1,OPTFUT,CE,XX,MCX,,
142719,446143,SILVER25NOV87000PE,,0.5,26-Nov-2025,87000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142720,463930,SILVERM26FEB123500CE,,39417.0,18-Feb-2026,123500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142721,477496,GOLD26JUL127200PE,,7020.5,29-Jul-2026,127200.0,0.5,1,OPTFUT,PE,XX,MCX,,
142722,465680,SILVERM26MAR131500CE,,33772.5,26-Mar-2026,131500.0,0.5,5,OPTFUT,CE,XX,MCX,,
142723,478622,GOLD26MAR125800CE,,8369.5,24-Mar-2026,125800.0,0.5,1,OPTFUT,CE,XX,MCX,,
142724,475537,SILVERM26JUN150500PE,,8193.0,19-Jun-2026,150500.0,0.5,5,OPTFUT,PE,XX,MCX,,
142725,472201,SILVER26JUL139750PE,,6605.0,28-Jul-2026,139750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142726,482087,NATURALGAS25OCT195PE,,0.05,24-Oct-2025,195.0,0.05,1250,OPTFUT,PE,XX,MCX,,
142727,478601,GOLD26FEB126000CE,,7801.0,27-Feb-2026,126000.0,0.5,1,OPTFUT,CE,XX,MCX,,
142728,475353,SILVER26JUL151750PE,,11063.5,28-Jul-2026,151750.0,0.5,30,OPTFUT,PE,XX,MCX,,
142729,464315,SILVER26JUN127500CE,,38631.0,24-Jun-2026,127500.0,0.5,30,OPTFUT,CE,XX,MCX,,
142730,479657,SILVER26JUL163250CE,,15768.5,28-Jul-2026,163250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142731,462274,SILVER25NOV120000PE,,17.5,26-Nov-2025,120000.0,0.5,30,OPTFUT,PE,XX,MCX,,
142732,445306,GOLD25OCT85800PE,,0.5,31-Oct-2025,85800.0,0.5,1,OPTFUT,PE,XX,MCX,,
142733,483532,GOLD26AUG136700PE,,11422.0,31-Aug-2026,136700.0,0.5,1,OPTFUT,PE,XX,MCX,,
142734,449427,GOLD25NOV93600PE,,0.5,26-Nov-2025,93600.0,0.5,1,OPTFUT,PE,XX,MCX,,
142735,454187,GOLD25OCT97600PE,,0.5,31-Oct-2025,97600.0,0.5,1,OPTFUT,PE,XX,MCX,,
142736,453590,SILVER26FEB91250CE,,69508.5,24-Feb-2026,91250.0,0.5,30,OPTFUT,CE,XX,MCX,,
142737,471023,GOLD26FEB116900PE,,1342.0,27-Feb-2026,116900.0,0.5,1,OPTFUT,PE,XX,MCX,,
142738,473390,GOLD26JAN119300PE,,1709.5,27-Jan-2026,119300.0,0.5,1,OPTFUT,PE,XX,MCX,,
142739,460900,SILVER26MAR109250PE,,289.0,26-Mar-2026,109250.0,0.5,30,OPTFUT,PE,XX,MCX,,
